"","X","transect","start_x","start_y","direction","specifiedInclProb","AdjustedInclProb","cluster","x","y","long","lat"
"167",167,7,349720.00012302,6285085.00001984,130.909090909091,0.000200843204156771,0.000200843204156771,"NPZ7",115.381330828754,-33.5635838364501,"115 22.8798497252399","-33 33.8150301870061"
"168",168,7,349720.00012302,6285085.00001984,130.909090909091,0.000200843204156771,0.000200843204156771,"NPZ7",115.381414463013,-33.5636464472951,"115 22.8848677807798","-33 33.818786837706"
"169",169,7,349720.00012302,6285085.00001984,130.909090909091,0.000200843204156771,0.000200843204156771,"NPZ7",115.381498097394,-33.5637090580867,"115 22.8898858436403","-33 33.8225434852019"
"170",170,7,349720.00012302,6285085.00001984,130.909090909091,0.000200843204156771,0.000200843204156771,"NPZ7",115.381581731896,-33.5637716688246,"115 22.8949039137602","-33 33.8263001294761"
"171",171,7,349720.00012302,6285085.00001984,130.909090909091,0.000200843204156771,0.000200843204156771,"NPZ7",115.381665366519,-33.563834279509,"115 22.8999219911406","-33 33.8300567705403"
"172",172,7,349720.00012302,6285085.00001984,130.909090909091,0.000200843204156771,0.000200843204156771,"NPZ7",115.381749001263,-33.5638968901398,"115 22.9049400757804","-33 33.833813408388"
"173",173,7,349720.00012302,6285085.00001984,130.909090909091,0.000200843204156771,0.000200843204156771,"NPZ7",115.381832636129,-33.5639595007172,"115 22.9099581677399","-33 33.8375700430321"
"174",174,7,349720.00012302,6285085.00001984,130.909090909091,0.000200843204156771,0.000200843204156771,"NPZ7",115.381916271116,-33.5640221112409,"115 22.9149762669598","-33 33.8413266744542"
"175",175,7,349720.00012302,6285085.00001984,130.909090909091,0.000200843204156771,0.000200843204156771,"NPZ7",115.381999906224,-33.5640847217112,"115 22.9199943734401","-33 33.8450833026717"
"176",176,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382691566341,-33.5590719349266,"115 22.9614939804596","-33 33.5443160955959"
"177",177,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382693317211,-33.5589780186646,"115 22.9615990326594","-33 33.5386811198759"
"178",178,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382695068074,-33.5588841024011,"115 22.9617040844401","-33 33.5330461440661"
"179",179,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382696818928,-33.5587901861362,"115 22.9618091356795","-33 33.527411168172"
"180",180,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382698569775,-33.5586962698696,"115 22.9619141864998","-33 33.5217761921759"
"181",181,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382700320613,-33.5586023536016,"115 22.9620192367797","-33 33.516141216096"
"182",182,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382702071443,-33.5585084373322,"115 22.9621242865804","-33 33.5105062399321"
"183",183,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382703822265,-33.5584145210611,"115 22.9622293358999","-33 33.5048712636662"
"184",184,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382705573079,-33.5583206047885,"115 22.9623343847401","-33 33.49923628731"
"185",185,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382707323885,-33.5582266885146,"115 22.9624394331001","-33 33.493601310876"
"186",186,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382709074682,-33.558132772239,"115 22.9625444809198","-33 33.4879663343398"
"187",187,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382710825472,-33.5580388559619,"115 22.9626495283204","-33 33.4823313577137"
"188",188,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382712576253,-33.5579449396834,"115 22.9627545751796","-33 33.4766963810041"
"189",189,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382714327027,-33.5578510234033,"115 22.9628596216198","-33 33.4710614041981"
"190",190,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382716077792,-33.5577571071217,"115 22.9629646675196","-33 33.4654264273023"
"191",191,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382717828549,-33.5576631908387,"115 22.9630697129401","-33 33.4597914503223"
"192",192,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382719579298,-33.557569274554,"115 22.9631747578795","-33 33.45415647324"
"193",193,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382721330039,-33.5574753582679,"115 22.9632798023405","-33 33.448521496074"
"194",194,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382723080772,-33.5573814419804,"115 22.9633848463195","-33 33.4428865188238"
"195",195,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382724831496,-33.5572875256912,"115 22.96348988976","-33 33.437251541472"
"196",196,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382726582213,-33.5571936094006,"115 22.9635949327795","-33 33.4316165640358"
"197",197,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382728332921,-33.5570996931085,"115 22.9636999752605","-33 33.4259815865099"
"198",198,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382730083621,-33.5570057768148,"115 22.9638050172594","-33 33.420346608888"
"199",199,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382731834313,-33.5569118605197,"115 22.9639100587801","-33 33.4147116311819"
"200",200,8,349870.00012302,6285685.00001984,0,0.000200843204156771,0.000200843204156771,"NPZ8",115.382733584997,-33.556817944223,"115 22.9640150998195","-33 33.4090766533799"
"201",201,9,348570.00012302,6287635.00001984,98.1818181818182,6.83939357165877e-05,6.83939357165877e-05,"NPZ9",115.367714484681,-33.5400022405954,"115 22.0628690808604","-33 32.4001344357239"
"202",202,9,348570.00012302,6287635.00001984,98.1818181818182,6.83939357165877e-05,6.83939357165877e-05,"NPZ9",115.367825243211,-33.5400170698088,"115 22.0695145926603","-33 32.4010241885279"
"203",203,9,348570.00012302,6287635.00001984,98.1818181818182,6.83939357165877e-05,6.83939357165877e-05,"NPZ9",115.367936001782,-33.5400318989242,"115 22.0761601069195","-33 32.401913935452"
"204",204,9,348570.00012302,6287635.00001984,98.1818181818182,6.83939357165877e-05,6.83939357165877e-05,"NPZ9",115.368046760396,-33.5400467279415,"115 22.0828056237602","-33 32.4028036764901"
"205",205,9,348570.00012302,6287635.00001984,98.1818181818182,6.83939357165877e-05,6.83939357165877e-05,"NPZ9",115.368157519052,-33.5400615568608,"115 22.0894511431203","-33 32.4036934116479"
"206",206,9,348570.00012302,6287635.00001984,98.1818181818182,6.83939357165877e-05,6.83939357165877e-05,"NPZ9",115.36826827775,-33.5400763856821,"115 22.0960966649999","-33 32.4045831409259"
"207",207,9,348570.00012302,6287635.00001984,98.1818181818182,6.83939357165877e-05,6.83939357165877e-05,"NPZ9",115.36837903649,-33.5400912144053,"115 22.1027421893998","-33 32.405472864318"
"208",208,9,348570.00012302,6287635.00001984,98.1818181818182,6.83939357165877e-05,6.83939357165877e-05,"NPZ9",115.368489795271,-33.5401060430307,"115 22.10938771626","-33 32.4063625818419"
"209",209,9,348570.00012302,6287635.00001984,98.1818181818182,6.83939357165877e-05,6.83939357165877e-05,"NPZ9",115.368600554095,-33.5401208715579,"115 22.1160332456998","-33 32.4072522934742"
"210",210,9,348570.00012302,6287635.00001984,98.1818181818182,6.83939357165877e-05,6.83939357165877e-05,"NPZ9",115.368711312961,-33.5401356999871,"115 22.1226787776599","-33 32.4081419992258"
"211",211,9,348570.00012302,6287635.00001984,98.1818181818182,6.83939357165877e-05,6.83939357165877e-05,"NPZ9",115.368822071869,-33.5401505283183,"115 22.1293243121404","-33 32.409031699098"
"212",212,9,348570.00012302,6287635.00001984,98.1818181818182,6.83939357165877e-05,6.83939357165877e-05,"NPZ9",115.368932830819,-33.5401653565515,"115 22.1359698491404","-33 32.4099213930899"
"213",213,9,348570.00012302,6287635.00001984,98.1818181818182,6.83939357165877e-05,6.83939357165877e-05,"NPZ9",115.36904358981,-33.5401801846868,"115 22.1426153886006","-33 32.4108110812078"
"214",214,9,348570.00012302,6287635.00001984,98.1818181818182,6.83939357165877e-05,6.83939357165877e-05,"NPZ9",115.369154348844,-33.5401950127239,"115 22.1492609306404","-33 32.4117007634341"
"215",215,9,348570.00012302,6287635.00001984,98.1818181818182,6.83939357165877e-05,6.83939357165877e-05,"NPZ9",115.36926510792,-33.5402098406631,"115 22.1559064751995","-33 32.4125904397862"
"216",216,9,348570.00012302,6287635.00001984,98.1818181818182,6.83939357165877e-05,6.83939357165877e-05,"NPZ9",115.369375867038,-33.5402246685042,"115 22.1625520222801","-33 32.4134801102521"
"217",217,9,348570.00012302,6287635.00001984,98.1818181818182,6.83939357165877e-05,6.83939357165877e-05,"NPZ9",115.369486626197,-33.5402394962473,"115 22.1691975718199","-33 32.4143697748383"
"218",218,9,348570.00012302,6287635.00001984,98.1818181818182,6.83939357165877e-05,6.83939357165877e-05,"NPZ9",115.369597385399,-33.5402543238925,"115 22.1758431239403","-33 32.4152594335498"
"219",219,9,348570.00012302,6287635.00001984,98.1818181818182,6.83939357165877e-05,6.83939357165877e-05,"NPZ9",115.369708144643,-33.5402691514396,"115 22.1824886785801","-33 32.4161490863761"
"220",220,9,348570.00012302,6287635.00001984,98.1818181818182,6.83939357165877e-05,6.83939357165877e-05,"NPZ9",115.369818903928,-33.5402839788886,"115 22.1891342356801","-33 32.4170387333162"
"221",221,9,348570.00012302,6287635.00001984,98.1818181818182,6.83939357165877e-05,6.83939357165877e-05,"NPZ9",115.369929663256,-33.5402988062396,"115 22.1957797953597","-33 32.4179283743758"
