"","transect","start_x","start_y","direction","x","y","specifiedInclProb","AdjustedInclProb","cluster"
"200",2,351349.273936845,6287065.88548791,130.909090909091,351443.742633639,6286984.02789617,0.00597796345225292,0.00597796345225292,"NPZ.3"
"201",3,349029.273936845,6288450.88548791,163.636363636364,348994.05736724,6288570.82210961,0.00517706821254595,0.00517706821254595,"NPZ.3"
"202",3,349029.273936845,6288450.88548791,163.636363636364,348996.992081374,6288560.82739114,0.00517706821254595,0.00517706821254595,"NPZ.3"
"203",3,349029.273936845,6288450.88548791,163.636363636364,348999.926795507,6288550.83267266,0.00517706821254595,0.00517706821254595,"NPZ.3"
"204",3,349029.273936845,6288450.88548791,163.636363636364,349002.861509641,6288540.83795419,0.00517706821254595,0.00517706821254595,"NPZ.3"
"205",3,349029.273936845,6288450.88548791,163.636363636364,349005.796223775,6288530.84323571,0.00517706821254595,0.00517706821254595,"NPZ.3"
"206",3,349029.273936845,6288450.88548791,163.636363636364,349008.730937909,6288520.84851724,0.00517706821254595,0.00517706821254595,"NPZ.3"
"207",3,349029.273936845,6288450.88548791,163.636363636364,349011.665652042,6288510.85379876,0.00517706821254595,0.00517706821254595,"NPZ.3"
"208",3,349029.273936845,6288450.88548791,163.636363636364,349014.600366176,6288500.85908029,0.00517706821254595,0.00517706821254595,"NPZ.3"
"209",3,349029.273936845,6288450.88548791,163.636363636364,349017.53508031,6288490.86436181,0.00517706821254595,0.00517706821254595,"NPZ.3"
"210",3,349029.273936845,6288450.88548791,163.636363636364,349020.469794444,6288480.86964334,0.00517706821254595,0.00517706821254595,"NPZ.3"
"211",3,349029.273936845,6288450.88548791,163.636363636364,349023.404508577,6288470.87492486,0.00517706821254595,0.00517706821254595,"NPZ.3"
"212",3,349029.273936845,6288450.88548791,163.636363636364,349026.339222711,6288460.88020639,0.00517706821254595,0.00517706821254595,"NPZ.3"
"213",3,349029.273936845,6288450.88548791,163.636363636364,349029.273936845,6288450.88548791,0.00517706821254595,0.00517706821254595,"NPZ.3"
"214",3,349029.273936845,6288450.88548791,163.636363636364,349032.208650979,6288440.89076944,0.00517706821254595,0.00517706821254595,"NPZ.3"
"215",3,349029.273936845,6288450.88548791,163.636363636364,349035.143365113,6288430.89605096,0.00517706821254595,0.00517706821254595,"NPZ.3"
"216",3,349029.273936845,6288450.88548791,163.636363636364,349038.078079246,6288420.90133249,0.00517706821254595,0.00517706821254595,"NPZ.3"
"217",3,349029.273936845,6288450.88548791,163.636363636364,349041.01279338,6288410.90661401,0.00517706821254595,0.00517706821254595,"NPZ.3"
"218",3,349029.273936845,6288450.88548791,163.636363636364,349043.947507514,6288400.91189554,0.00517706821254595,0.00517706821254595,"NPZ.3"
"219",3,349029.273936845,6288450.88548791,163.636363636364,349046.882221648,6288390.91717706,0.00517706821254595,0.00517706821254595,"NPZ.3"
"220",3,349029.273936845,6288450.88548791,163.636363636364,349049.816935781,6288380.92245859,0.00517706821254595,0.00517706821254595,"NPZ.3"
"221",3,349029.273936845,6288450.88548791,163.636363636364,349052.751649915,6288370.92774011,0.00517706821254595,0.00517706821254595,"NPZ.3"
"222",3,349029.273936845,6288450.88548791,163.636363636364,349055.686364049,6288360.93302164,0.00517706821254595,0.00517706821254595,"NPZ.3"
"223",3,349029.273936845,6288450.88548791,163.636363636364,349058.621078183,6288350.93830316,0.00517706821254595,0.00517706821254595,"NPZ.3"
"224",3,349029.273936845,6288450.88548791,163.636363636364,349061.555792316,6288340.94358469,0.00517706821254595,0.00517706821254595,"NPZ.3"
"225",3,349029.273936845,6288450.88548791,163.636363636364,349064.49050645,6288330.94886621,0.00517706821254595,0.00517706821254595,"NPZ.3"
"226",1,332325.273936845,6283741.88548791,294.545454545455,332438.977936264,6283689.95861129,0.00292010205107315,0.00292010205107315,"HPZ.1"
"227",1,332325.273936845,6283741.88548791,294.545454545455,332429.502602979,6283694.28585101,0.00292010205107315,0.00292010205107315,"HPZ.1"
"228",1,332325.273936845,6283741.88548791,294.545454545455,332420.027269694,6283698.61309072,0.00292010205107315,0.00292010205107315,"HPZ.1"
"229",1,332325.273936845,6283741.88548791,294.545454545455,332410.551936409,6283702.94033044,0.00292010205107315,0.00292010205107315,"HPZ.1"
"230",1,332325.273936845,6283741.88548791,294.545454545455,332401.076603125,6283707.26757016,0.00292010205107315,0.00292010205107315,"HPZ.1"
"231",1,332325.273936845,6283741.88548791,294.545454545455,332391.60126984,6283711.59480988,0.00292010205107315,0.00292010205107315,"HPZ.1"
"232",1,332325.273936845,6283741.88548791,294.545454545455,332382.125936555,6283715.9220496,0.00292010205107315,0.00292010205107315,"HPZ.1"
"233",1,332325.273936845,6283741.88548791,294.545454545455,332372.65060327,6283720.24928932,0.00292010205107315,0.00292010205107315,"HPZ.1"
"234",1,332325.273936845,6283741.88548791,294.545454545455,332363.175269985,6283724.57652904,0.00292010205107315,0.00292010205107315,"HPZ.1"
"235",1,332325.273936845,6283741.88548791,294.545454545455,332353.6999367,6283728.90376876,0.00292010205107315,0.00292010205107315,"HPZ.1"
"236",1,332325.273936845,6283741.88548791,294.545454545455,332344.224603415,6283733.23100847,0.00292010205107315,0.00292010205107315,"HPZ.1"
"237",1,332325.273936845,6283741.88548791,294.545454545455,332334.74927013,6283737.55824819,0.00292010205107315,0.00292010205107315,"HPZ.1"
"238",1,332325.273936845,6283741.88548791,294.545454545455,332325.273936845,6283741.88548791,0.00292010205107315,0.00292010205107315,"HPZ.1"
"239",1,332325.273936845,6283741.88548791,294.545454545455,332315.79860356,6283746.21272763,0.00292010205107315,0.00292010205107315,"HPZ.1"
"240",1,332325.273936845,6283741.88548791,294.545454545455,332306.323270275,6283750.53996735,0.00292010205107315,0.00292010205107315,"HPZ.1"
